"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2023","1,625.00","1,625.00","1,625.00","1,625.00","","-1.87%"
"10/03/2023","1,656.00","1,656.00","1,656.00","1,656.00","","-1.66%"
"10/02/2023","1,684.00","1,684.00","1,684.00","1,684.00","","-1.00%"
"09/29/2023","1,701.00","1,701.00","1,701.00","1,701.00","","-0.47%"
"09/28/2023","1,709.00","1,709.00","1,709.00","1,709.00","","-0.12%"
"09/27/2023","1,711.00","1,711.00","1,711.00","1,711.00","","1.00%"
"09/26/2023","1,694.00","1,694.00","1,694.00","1,694.00","","0.53%"
"09/25/2023","1,685.00","1,685.00","1,685.00","1,685.00","","0.00%"
"09/22/2023","1,685.00","1,685.00","1,685.00","1,685.00","","-0.65%"
"09/21/2023","1,696.00","1,696.00","1,696.00","1,696.00","","-0.64%"
"09/20/2023","1,707.00","1,707.00","1,707.00","1,707.00","","0.83%"
"09/19/2023","1,693.00","1,693.00","1,693.00","1,693.00","","1.62%"
"09/18/2023","1,666.00","1,666.00","1,666.00","1,666.00","","0.60%"
"09/15/2023","1,656.00","1,656.00","1,656.00","1,656.00","","0.85%"
"09/14/2023","1,642.00","1,642.00","1,642.00","1,642.00","","1.17%"
"09/13/2023","1,623.00","1,623.00","1,623.00","1,623.00","","3.05%"
"09/12/2023","1,575.00","1,575.00","1,575.00","1,575.00","","4.44%"
"09/11/2023","1,508.00","1,508.00","1,508.00","1,508.00","","1.28%"
"09/08/2023","1,489.00","1,489.00","1,489.00","1,489.00","","1.09%"
"09/07/2023","1,473.00","1,473.00","1,473.00","1,473.00","","0.48%"
"09/06/2023","1,466.00","1,466.00","1,466.00","1,466.00","","-1.01%"
"09/05/2023","1,481.00","1,481.00","1,481.00","1,481.00","","0.20%"
"09/04/2023","1,478.00","1,478.00","1,478.00","1,478.00","","0.00%"
"09/01/2023","1,478.00","1,478.00","1,478.00","1,478.00","","-1.66%"
"08/31/2023","1,503.00","1,503.00","1,503.00","1,503.00","","-1.18%"
"08/30/2023","1,521.00","1,521.00","1,521.00","1,521.00","","1.54%"
"08/29/2023","1,498.00","1,498.00","1,498.00","1,498.00","","3.38%"
"08/25/2023","1,449.00","1,449.00","1,449.00","1,449.00","","-0.48%"
"08/24/2023","1,456.00","1,456.00","1,456.00","1,456.00","","-1.22%"
"08/23/2023","1,474.00","1,474.00","1,474.00","1,474.00","","-2.77%"
"08/22/2023","1,516.00","1,516.00","1,516.00","1,516.00","","-1.62%"
"08/21/2023","1,541.00","1,541.00","1,541.00","1,541.00","","-0.06%"
"08/18/2023","1,542.00","1,542.00","1,542.00","1,542.00","","1.31%"
"08/17/2023","1,522.00","1,522.00","1,522.00","1,522.00","","2.42%"
"08/16/2023","1,486.00","1,486.00","1,486.00","1,486.00","","5.24%"
"08/15/2023","1,412.00","1,412.00","1,412.00","1,412.00","","3.44%"
"08/14/2023","1,365.00","1,365.00","1,365.00","1,365.00","","2.09%"
"08/11/2023","1,337.00","1,337.00","1,337.00","1,337.00","","3.48%"
"08/10/2023","1,292.00","1,292.00","1,292.00","1,292.00","","4.79%"
"08/09/2023","1,233.00","1,233.00","1,233.00","1,233.00","","3.18%"
"08/08/2023","1,195.00","1,195.00","1,195.00","1,195.00","","3.64%"
"08/07/2023","1,153.00","1,153.00","1,153.00","1,153.00","","1.77%"
"08/04/2023","1,133.00","1,133.00","1,133.00","1,133.00","","1.89%"
"08/03/2023","1,112.00","1,112.00","1,112.00","1,112.00","","2.77%"
"08/02/2023","1,082.00","1,082.00","1,082.00","1,082.00","","4.64%"
"08/01/2023","1,034.00","1,034.00","1,034.00","1,034.00","","3.82%"
"07/31/2023","996.00","996.00","996.00","996.00","","2.15%"
"07/28/2023","975.00","975.00","975.00","975.00","","2.09%"
"07/27/2023","955.00","955.00","955.00","955.00","","4.26%"
"07/26/2023","916.00","916.00","916.00","916.00","","2.35%"
"07/25/2023","895.00","895.00","895.00","895.00","","-1.65%"
"07/24/2023","910.00","910.00","910.00","910.00","","-1.52%"
"07/21/2023","924.00","924.00","924.00","924.00","","-2.22%"
"07/20/2023","945.00","945.00","945.00","945.00","","-4.83%"
"07/19/2023","993.00","993.00","993.00","993.00","","-5.61%"
"07/18/2023","1,052.00","1,052.00","1,052.00","1,052.00","","-2.95%"
"07/17/2023","1,084.00","1,084.00","1,084.00","1,084.00","","-1.00%"
"07/14/2023","1,095.00","1,095.00","1,095.00","1,095.00","","-0.54%"
"07/13/2023","1,101.00","1,101.00","1,101.00","1,101.00","","1.38%"
"07/12/2023","1,086.00","1,086.00","1,086.00","1,086.00","","5.74%"
"07/11/2023","1,027.00","1,027.00","1,027.00","1,027.00","","3.11%"
"07/10/2023","996.00","996.00","996.00","996.00","","1.22%"
"07/07/2023","984.00","984.00","984.00","984.00","","1.34%"
"07/06/2023","971.00","971.00","971.00","971.00","","0.21%"
"07/05/2023","969.00","969.00","969.00","969.00","","-1.92%"
"07/04/2023","988.00","988.00","988.00","988.00","","-2.56%"
"07/03/2023","1,014.00","1,014.00","1,014.00","1,014.00","","-1.55%"
"06/30/2023","1,030.00","1,030.00","1,030.00","1,030.00","","-1.06%"
"06/29/2023","1,041.00","1,041.00","1,041.00","1,041.00","","-1.61%"
"06/28/2023","1,058.00","1,058.00","1,058.00","1,058.00","","-2.85%"
"06/27/2023","1,089.00","1,089.00","1,089.00","1,089.00","","-2.16%"
"06/26/2023","1,113.00","1,113.00","1,113.00","1,113.00","","-1.24%"
"06/23/2023","1,127.00","1,127.00","1,127.00","1,127.00","","-1.14%"
"06/22/2023","1,140.00","1,140.00","1,140.00","1,140.00","","-1.47%"
"06/21/2023","1,157.00","1,157.00","1,157.00","1,157.00","","-1.45%"
"06/20/2023","1,174.00","1,174.00","1,174.00","1,174.00","","-1.59%"
"06/19/2023","1,193.00","1,193.00","1,193.00","1,193.00","","0.00%"
"06/16/2023","1,193.00","1,193.00","1,193.00","1,193.00","","0.76%"
"06/15/2023","1,184.00","1,184.00","1,184.00","1,184.00","","1.81%"
"06/14/2023","1,163.00","1,163.00","1,163.00","1,163.00","","1.66%"
"06/13/2023","1,144.00","1,144.00","1,144.00","1,144.00","","0.00%"
"06/12/2023","1,144.00","1,144.00","1,144.00","1,144.00","","-0.17%"
"06/09/2023","1,146.00","1,146.00","1,146.00","1,146.00","","0.00%"
"06/08/2023","1,146.00","1,146.00","1,146.00","1,146.00","","0.61%"
"06/07/2023","1,139.00","1,139.00","1,139.00","1,139.00","","2.80%"
"06/06/2023","1,108.00","1,108.00","1,108.00","1,108.00","","5.73%"
"06/05/2023","1,048.00","1,048.00","1,048.00","1,048.00","","1.75%"
"06/02/2023","1,030.00","1,030.00","1,030.00","1,030.00","","0.00%"
"06/01/2023","1,030.00","1,030.00","1,030.00","1,030.00","","-1.44%"
"05/31/2023","1,045.00","1,045.00","1,045.00","1,045.00","","-4.13%"
"05/30/2023","1,090.00","1,090.00","1,090.00","1,090.00","","-2.59%"
"05/26/2023","1,119.00","1,119.00","1,119.00","1,119.00","","-1.93%"
"05/25/2023","1,141.00","1,141.00","1,141.00","1,141.00","","-3.63%"
"05/24/2023","1,184.00","1,184.00","1,184.00","1,184.00","","-2.31%"
"05/23/2023","1,212.00","1,212.00","1,212.00","1,212.00","","-0.66%"
"05/22/2023","1,220.00","1,220.00","1,220.00","1,220.00","","-0.16%"
"05/19/2023","1,222.00","1,222.00","1,222.00","1,222.00","","-1.05%"
"05/18/2023","1,235.00","1,235.00","1,235.00","1,235.00","","-1.98%"
"05/17/2023","1,260.00","1,260.00","1,260.00","1,260.00","","-4.11%"
"05/16/2023","1,314.00","1,314.00","1,314.00","1,314.00","","-3.81%"
"05/15/2023","1,366.00","1,366.00","1,366.00","1,366.00","","-2.57%"
"05/12/2023","1,402.00","1,402.00","1,402.00","1,402.00","","-2.98%"
"05/11/2023","1,445.00","1,445.00","1,445.00","1,445.00","","-2.43%"
"05/10/2023","1,481.00","1,481.00","1,481.00","1,481.00","","-0.87%"
"05/09/2023","1,494.00","1,494.00","1,494.00","1,494.00","","-0.47%"
"05/05/2023","1,501.00","1,501.00","1,501.00","1,501.00","","-0.86%"
"05/04/2023","1,514.00","1,514.00","1,514.00","1,514.00","","-1.69%"
"05/03/2023","1,540.00","1,540.00","1,540.00","1,540.00","","-1.47%"
"05/02/2023","1,563.00","1,563.00","1,563.00","1,563.00","","-1.45%"
"04/28/2023","1,586.00","1,586.00","1,586.00","1,586.00","","-1.61%"
"04/27/2023","1,612.00","1,612.00","1,612.00","1,612.00","","-1.71%"
"04/26/2023","1,640.00","1,640.00","1,640.00","1,640.00","","-1.62%"
"04/25/2023","1,667.00","1,667.00","1,667.00","1,667.00","","-1.19%"
"04/24/2023","1,687.00","1,687.00","1,687.00","1,687.00","","-0.30%"
"04/21/2023","1,692.00","1,692.00","1,692.00","1,692.00","","0.89%"
"04/20/2023","1,677.00","1,677.00","1,677.00","1,677.00","","1.21%"
"04/19/2023","1,657.00","1,657.00","1,657.00","1,657.00","","0.79%"
"04/18/2023","1,644.00","1,644.00","1,644.00","1,644.00","","-1.85%"
"04/17/2023","1,675.00","1,675.00","1,675.00","1,675.00","","-1.59%"
"04/14/2023","1,702.00","1,702.00","1,702.00","1,702.00","","-2.58%"
"04/13/2023","1,747.00","1,747.00","1,747.00","1,747.00","","-3.59%"
"04/12/2023","1,812.00","1,812.00","1,812.00","1,812.00","","-2.16%"
"04/11/2023","1,852.00","1,852.00","1,852.00","1,852.00","","0.05%"
"04/06/2023","1,851.00","1,851.00","1,851.00","1,851.00","","2.10%"
"04/05/2023","1,813.00","1,813.00","1,813.00","1,813.00","","5.16%"
"04/04/2023","1,724.00","1,724.00","1,724.00","1,724.00","","3.61%"
"04/03/2023","1,664.00","1,664.00","1,664.00","1,664.00","","1.77%"
"03/31/2023","1,635.00","1,635.00","1,635.00","1,635.00","","0.62%"
"03/30/2023","1,625.00","1,625.00","1,625.00","1,625.00","","1.69%"
"03/29/2023","1,598.00","1,598.00","1,598.00","1,598.00","","2.37%"
"03/28/2023","1,561.00","1,561.00","1,561.00","1,561.00","","-0.26%"
"03/27/2023","1,565.00","1,565.00","1,565.00","1,565.00","","-0.45%"
"03/24/2023","1,572.00","1,572.00","1,572.00","1,572.00","","-0.76%"
"03/23/2023","1,584.00","1,584.00","1,584.00","1,584.00","","-1.37%"
"03/22/2023","1,606.00","1,606.00","1,606.00","1,606.00","","-3.14%"
"03/21/2023","1,658.00","1,658.00","1,658.00","1,658.00","","-2.30%"
"03/20/2023","1,697.00","1,697.00","1,697.00","1,697.00","","-1.51%"
"03/17/2023","1,723.00","1,723.00","1,723.00","1,723.00","","-1.32%"
"03/16/2023","1,746.00","1,746.00","1,746.00","1,746.00","","-1.24%"
"03/15/2023","1,768.00","1,768.00","1,768.00","1,768.00","","1.43%"
"03/14/2023","1,743.00","1,743.00","1,743.00","1,743.00","","3.75%"
"03/13/2023","1,680.00","1,680.00","1,680.00","1,680.00","","1.57%"
"03/10/2023","1,654.00","1,654.00","1,654.00","1,654.00","","1.85%"
"03/09/2023","1,624.00","1,624.00","1,624.00","1,624.00","","2.01%"
"03/08/2023","1,592.00","1,592.00","1,592.00","1,592.00","","0.76%"
"03/07/2023","1,580.00","1,580.00","1,580.00","1,580.00","","-0.13%"
"03/06/2023","1,582.00","1,582.00","1,582.00","1,582.00","","1.09%"
"03/03/2023","1,565.00","1,565.00","1,565.00","1,565.00","","0.58%"
"03/02/2023","1,556.00","1,556.00","1,556.00","1,556.00","","2.71%"
"03/01/2023","1,515.00","1,515.00","1,515.00","1,515.00","","6.62%"
"02/28/2023","1,421.00","1,421.00","1,421.00","1,421.00","","7.90%"
"02/27/2023","1,317.00","1,317.00","1,317.00","1,317.00","","3.62%"
"02/24/2023","1,271.00","1,271.00","1,271.00","1,271.00","","8.73%"
"02/23/2023","1,169.00","1,169.00","1,169.00","1,169.00","","22.92%"
"02/22/2023","951.00","951.00","951.00","951.00","","12.81%"
"02/21/2023","843.00","843.00","843.00","843.00","","4.20%"
"02/20/2023","809.00","809.00","809.00","809.00","","-0.25%"
"02/17/2023","811.00","811.00","811.00","811.00","","-0.86%"
"02/16/2023","818.00","818.00","818.00","818.00","","-1.45%"
"02/15/2023","830.00","830.00","830.00","830.00","","-2.12%"
"02/14/2023","848.00","848.00","848.00","848.00","","-1.74%"
"02/13/2023","863.00","863.00","863.00","863.00","","-0.12%"
"02/10/2023","864.00","864.00","864.00","864.00","","0.35%"
"02/09/2023","861.00","861.00","861.00","861.00","","0.58%"
"02/08/2023","856.00","856.00","856.00","856.00","","-1.27%"
"02/07/2023","867.00","867.00","867.00","867.00","","-4.41%"
"02/06/2023","907.00","907.00","907.00","907.00","","-3.51%"
"02/03/2023","940.00","940.00","940.00","940.00","","-4.86%"
"02/02/2023","988.00","988.00","988.00","988.00","","-3.98%"
"02/01/2023","1,029.00","1,029.00","1,029.00","1,029.00","","-2.19%"
"01/31/2023","1,052.00","1,052.00","1,052.00","1,052.00","","-0.75%"
"01/30/2023","1,060.00","1,060.00","1,060.00","1,060.00","","0.57%"
"01/27/2023","1,054.00","1,054.00","1,054.00","1,054.00","","0.86%"
"01/26/2023","1,045.00","1,045.00","1,045.00","1,045.00","","0.97%"
"01/25/2023","1,035.00","1,035.00","1,035.00","1,035.00","","0.00%"
"01/24/2023","1,035.00","1,035.00","1,035.00","1,035.00","","-1.24%"
"01/23/2023","1,048.00","1,048.00","1,048.00","1,048.00","","-1.13%"
"01/20/2023","1,060.00","1,060.00","1,060.00","1,060.00","","-1.03%"
"01/19/2023","1,071.00","1,071.00","1,071.00","1,071.00","","-0.37%"
"01/18/2023","1,075.00","1,075.00","1,075.00","1,075.00","","-0.28%"
"01/17/2023","1,078.00","1,078.00","1,078.00","1,078.00","","0.65%"
"01/16/2023","1,071.00","1,071.00","1,071.00","1,071.00","","0.19%"
"01/13/2023","1,069.00","1,069.00","1,069.00","1,069.00","","-1.38%"
"01/12/2023","1,084.00","1,084.00","1,084.00","1,084.00","","-3.73%"
"01/11/2023","1,126.00","1,126.00","1,126.00","1,126.00","","-5.30%"
"01/10/2023","1,189.00","1,189.00","1,189.00","1,189.00","","-4.88%"
"01/09/2023","1,250.00","1,250.00","1,250.00","1,250.00","","-3.77%"
"01/06/2023","1,299.00","1,299.00","1,299.00","1,299.00","","-2.48%"
"01/05/2023","1,332.00","1,332.00","1,332.00","1,332.00","","-3.34%"
"01/04/2023","1,378.00","1,378.00","1,378.00","1,378.00","","-4.17%"
"01/03/2023","1,438.00","1,438.00","1,438.00","1,438.00","","-6.32%"
"12/23/2022","1,535.00","1,535.00","1,535.00","1,535.00","","-1.79%"
"12/22/2022","1,563.00","1,563.00","1,563.00","1,563.00","","-2.19%"
"12/21/2022","1,598.00","1,598.00","1,598.00","1,598.00","","-1.48%"
"12/20/2022","1,622.00","1,622.00","1,622.00","1,622.00","","-1.40%"
"12/19/2022","1,645.00","1,645.00","1,645.00","1,645.00","","-0.42%"
"12/16/2022","1,652.00","1,652.00","1,652.00","1,652.00","","-0.36%"
"12/15/2022","1,658.00","1,658.00","1,658.00","1,658.00","","0.91%"
"12/14/2022","1,643.00","1,643.00","1,643.00","1,643.00","","0.61%"
"12/13/2022","1,633.00","1,633.00","1,633.00","1,633.00","","-0.61%"
"12/12/2022","1,643.00","1,643.00","1,643.00","1,643.00","","-0.96%"
"12/09/2022","1,659.00","0.00","0.00","0.00","","-0.12%"
"12/08/2022","1,661.00","1,661.00","1,661.00","1,661.00","","0.12%"
"12/07/2022","1,659.00","1,659.00","1,659.00","1,659.00","","0.12%"
"12/06/2022","1,657.00","1,657.00","1,657.00","1,657.00","","1.16%"
"12/05/2022","1,638.00","1,638.00","1,638.00","1,638.00","","1.24%"
"12/02/2022","1,618.00","1,618.00","1,618.00","1,618.00","","1.00%"
"12/01/2022","1,602.00","1,602.00","1,602.00","1,602.00","","2.17%"
"11/30/2022","1,568.00","1,568.00","1,568.00","1,568.00","","2.89%"
"11/29/2022","1,524.00","1,524.00","1,524.00","1,524.00","","1.87%"
"11/28/2022","1,496.00","1,496.00","1,496.00","1,496.00","","1.15%"
"11/25/2022","1,479.00","1,479.00","1,479.00","1,479.00","","0.89%"
"11/24/2022","1,466.00","1,466.00","1,466.00","1,466.00","","0.14%"
"11/23/2022","1,464.00","1,464.00","1,464.00","1,464.00","","-2.14%"
"11/22/2022","1,496.00","1,496.00","1,496.00","1,496.00","","-3.42%"
"11/21/2022","1,549.00","1,549.00","1,549.00","1,549.00","","-2.82%"
"11/18/2022","1,594.00","1,594.00","1,594.00","1,594.00","","-3.39%"
"11/17/2022","1,650.00","1,650.00","1,650.00","1,650.00","","-2.25%"
"11/16/2022","1,688.00","1,688.00","1,688.00","1,688.00","","0.42%"
"11/15/2022","1,681.00","1,681.00","1,681.00","1,681.00","","0.84%"
"11/14/2022","1,667.00","1,667.00","1,667.00","1,667.00","","1.83%"
"11/11/2022","1,637.00","1,637.00","1,637.00","1,637.00","","1.11%"
"11/10/2022","1,619.00","1,619.00","1,619.00","1,619.00","","-1.34%"
"11/09/2022","1,641.00","1,641.00","1,641.00","1,641.00","","-1.68%"
"11/08/2022","1,669.00","1,669.00","1,669.00","1,669.00","","-1.59%"
"11/07/2022","1,696.00","1,696.00","1,696.00","1,696.00","","-0.24%"
"11/04/2022","1,700.00","1,700.00","1,700.00","1,700.00","","0.06%"
"11/03/2022","1,699.00","1,699.00","1,699.00","1,699.00","","0.95%"
"11/02/2022","1,683.00","1,683.00","1,683.00","1,683.00","","-0.77%"
"11/01/2022","1,696.00","1,696.00","1,696.00","1,696.00","","-2.81%"
"10/31/2022","1,745.00","1,745.00","1,745.00","1,745.00","","-3.96%"
"10/28/2022","1,817.00","1,817.00","1,817.00","1,817.00","","-4.37%"
"10/27/2022","1,900.00","1,900.00","1,900.00","1,900.00","","-5.33%"
"10/26/2022","2,007.00","2,007.00","2,007.00","2,007.00","","-3.18%"
"10/25/2022","2,073.00","2,073.00","2,073.00","2,073.00","","-1.89%"
"10/24/2022","2,113.00","2,113.00","2,113.00","2,113.00","","-1.45%"
"10/21/2022","2,144.00","2,144.00","2,144.00","2,144.00","","-0.79%"
"10/20/2022","2,161.00","2,161.00","2,161.00","2,161.00","","-0.14%"
"10/19/2022","2,164.00","2,164.00","2,164.00","2,164.00","","1.31%"
"10/18/2022","2,136.00","2,136.00","2,136.00","2,136.00","","2.30%"
"10/17/2022","2,088.00","2,088.00","2,088.00","2,088.00","","0.34%"
"10/14/2022","2,081.00","2,081.00","2,081.00","2,081.00","","-0.34%"
"10/13/2022","2,088.00","2,088.00","2,088.00","2,088.00","","-2.75%"
"10/12/2022","2,147.00","2,147.00","2,147.00","2,147.00","","-2.23%"
"10/11/2022","2,196.00","2,196.00","2,196.00","2,196.00","","-1.44%"
"10/10/2022","2,228.00","2,228.00","2,228.00","2,228.00","","-0.31%"
"10/07/2022","2,235.00","2,235.00","2,235.00","2,235.00","","0.13%"
"10/06/2022","2,232.00","2,232.00","2,232.00","2,232.00","","1.22%"
"10/05/2022","2,205.00","2,205.00","2,205.00","2,205.00","","4.50%"
"10/04/2022","2,110.00","2,110.00","2,110.00","2,110.00","","1.34%"
"10/03/2022","2,082.00","2,082.00","2,082.00","2,082.00","","0.00%"
"09/30/2022","2,082.00","2,082.00","2,082.00","2,082.00","","0.92%"
"09/29/2022","2,063.00","2,063.00","2,063.00","2,063.00","","2.03%"
"09/28/2022","2,022.00","2,022.00","2,022.00","2,022.00","","1.20%"
"09/27/2022","1,998.00","1,998.00","1,998.00","1,998.00","","0.30%"
"09/26/2022","1,992.00","1,992.00","1,992.00","1,992.00","","-0.15%"
"09/23/2022","1,995.00","1,995.00","1,995.00","1,995.00","","-0.15%"
"09/22/2022","1,998.00","1,998.00","1,998.00","1,998.00","","-1.14%"
"09/21/2022","2,021.00","2,021.00","2,021.00","2,021.00","","-0.10%"
"09/20/2022","2,023.00","2,023.00","2,023.00","2,023.00","","1.66%"
"09/16/2022","1,990.00","1,990.00","1,990.00","1,990.00","","-4.78%"
"09/15/2022","2,090.00","2,090.00","2,090.00","2,090.00","","-2.56%"
"09/14/2022","2,145.00","2,145.00","2,145.00","2,145.00","","3.42%"
"09/13/2022","2,074.00","2,074.00","2,074.00","2,074.00","","7.91%"
"09/12/2022","1,922.00","1,922.00","1,922.00","1,922.00","","3.06%"
"09/09/2022","1,865.00","1,865.00","1,865.00","1,865.00","","6.15%"
"09/08/2022","1,757.00","1,757.00","1,757.00","1,757.00","","11.41%"
"09/07/2022","1,577.00","1,577.00","1,577.00","1,577.00","","11.61%"
"09/06/2022","1,413.00","1,413.00","1,413.00","1,413.00","","6.48%"
"09/05/2022","1,327.00","1,327.00","1,327.00","1,327.00","","4.41%"
"09/02/2022","1,271.00","1,271.00","1,271.00","1,271.00","","3.33%"
"09/01/2022","1,230.00","1,230.00","1,230.00","1,230.00","","1.07%"
"08/31/2022","1,217.00","1,217.00","1,217.00","1,217.00","","-5.22%"
"08/30/2022","1,284.00","1,284.00","1,284.00","1,284.00","","-6.41%"
"08/26/2022","1,372.00","1,372.00","1,372.00","1,372.00","","-3.65%"
"08/25/2022","1,424.00","1,424.00","1,424.00","1,424.00","","-4.49%"
"08/24/2022","1,491.00","1,491.00","1,491.00","1,491.00","","-5.15%"
"08/23/2022","1,572.00","1,572.00","1,572.00","1,572.00","","-4.44%"
"08/22/2022","1,645.00","1,645.00","1,645.00","1,645.00","","-2.55%"
"08/19/2022","1,688.00","0.00","0.00","0.00","","-3.49%"
"08/18/2022","1,749.00","1,749.00","1,749.00","1,749.00","","-3.10%"
"08/17/2022","1,805.00","1,805.00","1,805.00","1,805.00","","-2.43%"
"08/16/2022","1,850.00","1,850.00","1,850.00","1,850.00","","-1.86%"
"08/15/2022","1,885.00","1,885.00","1,885.00","1,885.00","","-1.15%"
"08/12/2022","1,907.00","1,907.00","1,907.00","1,907.00","","-1.04%"
"08/11/2022","1,927.00","1,927.00","1,927.00","1,927.00","","-0.26%"
"08/10/2022","1,932.00","1,932.00","1,932.00","1,932.00","","-0.31%"
"08/09/2022","1,938.00","1,938.00","1,938.00","1,938.00","","-1.02%"
"08/08/2022","1,958.00","1,958.00","1,958.00","1,958.00","","-0.46%"
"08/05/2022","1,967.00","1,967.00","1,967.00","1,967.00","","-0.81%"
"08/04/2022","1,983.00","1,983.00","1,983.00","1,983.00","","-1.10%"
"08/03/2022","2,005.00","2,005.00","2,005.00","2,005.00","","-1.04%"
"08/02/2022","2,026.00","2,026.00","2,026.00","2,026.00","","-0.88%"
"08/01/2022","2,044.00","2,044.00","2,044.00","2,044.00","","-0.34%"
"07/29/2022","2,051.00","2,051.00","2,051.00","2,051.00","","-0.68%"
"07/28/2022","2,065.00","2,065.00","2,065.00","2,065.00","","-0.53%"
"07/27/2022","2,076.00","2,076.00","2,076.00","2,076.00","","-0.57%"
"07/26/2022","2,088.00","2,088.00","2,088.00","2,088.00","","-0.57%"
"07/25/2022","2,100.00","2,100.00","2,100.00","2,100.00","","0.33%"
"07/22/2022","2,093.00","2,093.00","2,093.00","2,093.00","","2.05%"
"07/21/2022","2,051.00","2,051.00","2,051.00","2,051.00","","4.01%"
"07/20/2022","1,972.00","1,972.00","1,972.00","1,972.00","","4.39%"
"07/19/2022","1,889.00","1,889.00","1,889.00","1,889.00","","0.91%"
"07/18/2022","1,872.00","1,872.00","1,872.00","1,872.00","","-0.69%"
"07/15/2022","1,885.00","1,885.00","1,885.00","1,885.00","","-1.82%"
"07/14/2022","1,920.00","1,920.00","1,920.00","1,920.00","","-4.38%"
"07/13/2022","2,008.00","2,008.00","2,008.00","2,008.00","","-4.20%"
